Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Helmond;Rafaella Rotman;06-14385196;RafaellaRotman@armyspy.com;Hoofdstraat 55;Helmond;maandag 25 februari 2019;Afhalen;maandag 25 februari 2019;18:41;Americana;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 46,75;;€ 0,00;€ 46,75
;;;;;;;;;;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;;;;

Harderwijk;Peter van der Niet;06-97633072;PetervanderNiet@gustr.com;Kievitmeen 178;Harderwijk;vrijdag 10 februari 2017;Afhalen;vrijdag 10 februari 2017;20:18;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;;€ 0,00;€ 13,90

Sneek;Sohaila Sardjoe;06-82533801;SohailaSardjoe@superrito.com;Grootzand 22;Sneek;vrijdag 8 maart 2019;Bezorgen;vrijdag 8 maart 2019;17:44;Hawaii;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 60,65;;€ 0,00;€ 60,65
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Rotterdam Hoogvliet;Wilson Kerstens;06-39355265;WilsonKerstens@einrot.com;Delftsestraat 69;Rotterdam;zondag 15 juli 2018;Bezorgen;zondag 15 juli 2018;19:44;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 21,90;;€ 0,00;€ 21,90
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Arnhem;Kiomi Slaman;06-24039433;KiomiSlaman@fleckens.hu;Tweede Spijkerdwarsstraat 56;Arnhem;zaterdag 12 mei 2018;Afhalen;zaterdag 12 mei 2018;17:11;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 19,90;€ 29,85;;€ 0,00;€ 29,85
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Helmond Brandevoort;Noureddine van der Holst;06-34915593;NoureddinevanderHolst@dayrep.com;Kortenaerstraat 36;Helmond;donderdag 26 september 2019;Bezorgen;donderdag 26 september 2019;18:46;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 34,80;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 32,80
;;;;;;;;;;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Supreme;Medium Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 9,95;;;;

Hilversum;Neomi Steenbruggen;06-68832515;NeomiSteenbruggen@fleckens.hu;Lijsterbeslaan 81;Hilversum;woensdag 11 oktober 2017;Afhalen;woensdag 11 oktober 2017;20:40;Tonno;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 19,85;2e pizza gratis bij afhalen;€ 4,95;€ 14,90
;;;;;;;;;;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Barendrecht;Euphemia Top;06-58032582;EuphemiaTop@jourrapide.com;Willem Alexanderplantsoen 115;Barendrecht;maandag 7 augustus 2017;Bezorgen;maandag 7 augustus 2017;17:28;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 24,85;;€ 0,00;€ 24,85
;;;;;;;;;;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;;;;

Hellevoetsluis;Allon Leen;06-79568919;AllonLeen@einrot.com;De Nautilus 114;Hellevoetsluis;vrijdag 22 december 2017;Bezorgen;vrijdag 22 december 2017;16:37;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;€ 42,75;2e pizza gratis bij afhalen;€ 0,00;€ 42,75
;;;;;;;;;;Veggi;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Dordrecht Bamendaweg;Abdelfattah van Alphen;06-15309302;AbdelfattahvanAlphen@einrot.com;Boris Pasternak-Erf 159;Dordrecht;dinsdag 30 mei 2017;Bezorgen;dinsdag 30 mei 2017;20:21;Americana;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Maassluis;Tahmina Verschueren;06-34447352;TahminaVerschueren@gustr.com;Zwaluwstraat 119;Maassluis;woensdag 11 april 2018;Afhalen;woensdag 11 april 2018;16:21;Salame Speciale;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;€ 60,60;;€ 0,00;€ 60,60
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 13,90;;;;

Wijchen;Krijn van Wijnen;06-86614694;KrijnvanWijnen@cuvox.de;Homberg 15;Wijchen;dinsdag 5 december 2017;Afhalen;dinsdag 5 december 2017;18:51;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;€ 32,85;;€ 0,00;€ 32,85
;;;;;;;;;;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;

Haarlem Zuid;Roshnie Gijsen;06-72341230;RoshnieGijsen@gustr.com;Friesepoort 72;Haarlem;donderdag 31 januari 2019;Afhalen;donderdag 31 januari 2019;17:46;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 23,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 23,90

Drachten;Lois Buter;06-15234527;LoisButer@armyspy.com;Merenweg 89;Wintelre;donderdag 12 december 2019;Afhalen;donderdag 12 december 2019;17:29;Americana;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;25% korting op je bestelling;€ 1,99;€ 5,96

Alkmaar;Japke Goorhuis;06-53209757;JapkeGoorhuis@gustr.com;Laan van Straatsburg 14;Alkmaar;vrijdag 20 april 2018;Bezorgen;vrijdag 20 april 2018;20:01;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 82,60;;€ 0,00;€ 82,60
;;;;;;;;;;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;2;Spaanse Pepers, Groene Olijven, Shoarma, Verse Tomaat;€ 4,50;€ 28,90;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Italian Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Oud Beijerland;Volkert van der Vooren;06-69404544;VolkertvanderVooren@fleckens.hu;Klipper 69;Oud-Beijerland;maandag 5 juni 2017;Bezorgen;maandag 5 juni 2017;19:52;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 78,60;3e pizza gratis bij bezorgen;€ 7,95;€ 70,65
;;;;;;;;;;Pollo Pomodore;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Margaritha;Large Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 35,80;;;;

Maastricht;Ted van Diemen;06-74166943;TedvanDiemen@jourrapide.com;Schalmeistraat 32;Maastricht;dinsdag 24 april 2018;Afhalen;dinsdag 24 april 2018;17:20;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 41,80;;€ 0,00;€ 41,80
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 25,90;;;;

Amersfoort Vathorst;Isaac Levels;06-63630365;IsaacLevels@einrot.com;Burgemeester Smittweg 8;Hoogland;dinsdag 21 mei 2019;Afhalen;dinsdag 21 mei 2019;19:28;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;;€ 0,00;€ 13,90

Groningen Paddepoel;Ryan Schevers;06-69756771;RyanSchevers@dayrep.com;Nieuwstad 198;Groningen;zaterdag 16 december 2017;Afhalen;zaterdag 16 december 2017;20:00;Tonno;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 41,75;;€ 0,00;€ 41,75
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;;;;

Bergen op Zoom;Deon van Gisbergen;06-24082422;DeonvanGisbergen@superrito.com;Borgvlietsedreef 34;Bergen op Zoom;zondag 17 december 2017;Afhalen;zondag 17 december 2017;19:31;Beenham;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 23,90;3e pizza gratis bij bezorgen;€ 0,00;€ 23,90
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;

Nieuwegein;Jorg Kortleve;06-55396689;JorgKortleve@gustr.com;Rembrandthage 134;Nieuwegein;donderdag 24 januari 2019;Afhalen;donderdag 24 januari 2019;19:24;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;€ 19,90;;€ 0,00;€ 19,90
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Voorschoten;Thiemo Kuijten;06-31192241;ThiemoKuijten@dayrep.com;Puccinidreef 15;Voorschoten;zondag 8 januari 2017;Bezorgen;zondag 8 januari 2017;17:31;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;€ 73,65;;€ 0,00;€ 73,65
;;;;;;;;;;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Diemen;Dominick Goemans;06-31623749;DominickGoemans@dayrep.com;Tobias Asserlaan 189;Diemen;vrijdag 30 maart 2018;Bezorgen;vrijdag 30 maart 2018;16:30;Americana;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 31,85;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 29,85
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Salame Speciale;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Harderwijk;Alize Arendsen;06-75568683;AlizeArendsen@dayrep.com;Kampweg 135;Harderwijk;zaterdag 2 juni 2018;Afhalen;zaterdag 2 juni 2018;18:03;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 7,95;;€ 0,00;€ 7,95

Leiden;Jaro Remmers;06-87229031;JaroRemmers@rhyta.com;Hooigracht 168;Leiden;dinsdag 6 november 2018;Afhalen;dinsdag 6 november 2018;16:02;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 11,95;€ 54,70;3e pizza gratis bij bezorgen;€ 0,00;€ 54,70
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;3;;€ 0,00;€ 26,85;;;;
;;;;;;;;;;Deluxe;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;;;;

Den Bosch;Miel van der Kroon;06-58339446;MielvanderKroon@rhyta.com;Schout van Huldenbergstraat 17;s-Hertogenbosch;vrijdag 26 oktober 2018;Bezorgen;vrijdag 26 oktober 2018;17:24;Bacon Gorgonzola;Family XXL Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 13,95;€ 58,70;;€ 0,00;€ 58,70
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Tricolore;Medium Cheesy Crust Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Schiedam;Jarco 't Hart;06-15133238;JarcotHart@fleckens.hu;Boylestraat 123;Schiedam;zaterdag 19 januari 2019;Bezorgen;zaterdag 19 januari 2019;20:27;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 19,90;;€ 0,00;€ 19,90
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Almere Buiten;Duane Zondag;06-65307095;DuaneZondag@cuvox.de;Siennastraat 34;Almere;donderdag 9 november 2017;Afhalen;donderdag 9 november 2017;16:53;Veggi;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 47,70;3e pizza gratis bij bezorgen;€ 0,00;€ 47,70
;;;;;;;;;;Bacon Gorgonzola;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Four Cheese;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Chicken Supreme;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Vlaardingen;Songül Hansma;06-30945717;SongulHansma@gustr.com;Van Beethovensingel 174;Vlaardingen;zaterdag 25 november 2017;Afhalen;zaterdag 25 november 2017;20:49;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;€ 126,45;;€ 0,00;€ 126,45
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;4;;€ 0,00;€ 55,80;;;;
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;4;;€ 0,00;€ 39,80;;;;
;;;;;;;;;;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;;;;

Almere Buiten;Rutmer van Rooden;06-85514576;RutmervanRooden@teleworm.us;Gulstraat 93;Almere;donderdag 1 maart 2018;Afhalen;donderdag 1 maart 2018;18:24;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;Kip, Bacon;€ 2,00;€ 27,90;€ 73,60;;€ 0,00;€ 73,60
;;;;;;;;;;Margaritha;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;
;;;;;;;;;;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;2;;€ 0,00;€ 17,90;;;;

Den Bosch;Marck Koenis;06-95002776;MarckKoenis@gustr.com;Vijfde Buitenpepers 102;s-Hertogenbosch;zondag 29 januari 2017;Afhalen;zondag 29 januari 2017;16:25;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 39,80;€ 65,70;;€ 0,00;€ 65,70
;;;;;;;;;;Four Cheese;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;

Rotterdam Noord;Sidney Apeldoorn;06-21937696;SidneyApeldoorn@fleckens.hu;Daltonlaan 34;Rotterdam;woensdag 4 juli 2018;Bezorgen;woensdag 4 juli 2018;17:24;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;€ 16,85;;€ 0,00;€ 16,85
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;;;;

Nieuwegein;Wiard Wienen;06-86167133;WiardWienen@gustr.com;Zwolseveste 197;Nieuwegein;zondag 11 november 2018;Bezorgen;zondag 11 november 2018;16:06;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 36,75;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 34,75
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;4;;€ 0,00;€ 27,80;;;;

De Meern;Wei Luttikhuis;06-14419322;WeiLuttikhuis@teleworm.us;Kleine Breestraat 142;Blokzijl;zaterdag 24 augustus 2019;Afhalen;zaterdag 24 augustus 2019;16:19;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 35,80;3e pizza gratis bij bezorgen;€ 0,00;€ 35,80
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Hoofddorp;Jamey Dijk;06-98534505;JameyDijk@cuvox.de;Jozef Israelsplantsoen 170;Drunen;woensdag 11 oktober 2017;Afhalen;woensdag 11 oktober 2017;20:39;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 11,95;3e pizza gratis bij bezorgen;€ 0,00;€ 11,95

Harderwijk;Henrik Maasdam;06-31726321;HenrikMaasdam@cuvox.de;Eekhoornlaan 43;Harderwijk;maandag 3 april 2017;Bezorgen;maandag 3 april 2017;16:19;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 21,90;€ 76,65;;€ 0,00;€ 76,65
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Heemskerk;Sam Ruis;06-41943807;SamRuis@einrot.com;Van Meursstraat 69;Heemskerk;woensdag 25 april 2018;Bezorgen;woensdag 25 april 2018;18:53;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 6,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 6,95

Maastricht;Caroliene van der Vegt;06-56114565;CarolienevanderVegt@jourrapide.com;Adelbert van Scharnlaan M 147;Maastricht;dinsdag 9 juli 2019;Afhalen;dinsdag 9 juli 2019;17:32;Deluxe;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 57,70;;€ 0,00;€ 57,70
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Osdorp;Giorgia Soeteman;06-81192585;GiorgiaSoeteman@dayrep.com;Doude van Troostwijkstraat 59;Abcoude;zaterdag 14 januari 2017;Bezorgen;zaterdag 14 januari 2017;20:59;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 74,65;;€ 0,00;€ 74,65
;;;;;;;;;;Caprese;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Four Cheese;Large Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 5,95;;;;

Apeldoorn;Elize Koerts;06-77268269;ElizeKoerts@rhyta.com;Hofveld 155;Apeldoorn;woensdag 11 januari 2017;Afhalen;woensdag 11 januari 2017;20:41;Tricolore;Large Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 25,90;€ 76,65;;€ 0,00;€ 76,65
;;;;;;;;;;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Tonno;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Rotterdam Noord;Najib de Mik;06-25591252;NajibdeMik@gustr.com;Schilperoortstraat 188;Rotterdam;maandag 2 december 2019;Afhalen;maandag 2 december 2019;16:26;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 36,80;€ 2,- Korting op een bestelling vanaf € 25,-;€ 2,00;€ 34,80
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Wassenaar;Leny Roeland;06-81212936;LenyRoeland@cuvox.de;Van der Doeslaan 188;Wassenaar;donderdag 10 augustus 2017;Afhalen;donderdag 10 augustus 2017;16:54;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;€ 12,95;;€ 0,00;€ 12,95

Oud Beijerland;Rayane Bosgra;06-56004598;RayaneBosgra@dayrep.com;Waalhavenstraat 98;Oud-Beijerland;zondag 23 juli 2017;Afhalen;zondag 23 juli 2017;20:05;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;2e pizza gratis bij afhalen;€ 0,00;€ 13,90

Utrecht Marnixlaan;Meeuwis Herlaar;06-67876503;MeeuwisHerlaar@jourrapide.com;W.J. Bossenbroekstraat 177;Utrecht;woensdag 4 december 2019;Bezorgen;woensdag 4 december 2019;18:45;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 41,75;;€ 0,00;€ 41,75
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;1;;€ 0,00;€ 8,95;;;;
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

Naaldwijk;Aviva Scherpenisse;06-12378130;AvivaScherpenisse@cuvox.de;Van Tijnstraat 168;Naaldwijk;donderdag 29 juni 2017;Bezorgen;donderdag 29 juni 2017;20:03;Chicken Supreme;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 29,35;;€ 0,00;€ 29,35
;;;;;;;;;;Perfect Pepperoni;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;Honing Mosterdsaus, Paprikamix;€ 1,50;€ 8,45;;;;
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;

Woerden;Thomas Huurdeman;06-66856283;ThomasHuurdeman@teleworm.us;Verlaat 105;Kamerik;maandag 8 oktober 2018;Bezorgen;maandag 8 oktober 2018;16:56;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 87,60;;€ 0,00;€ 87,60
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Supreme;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 47,80;;;;

Rotterdam Mariniersweg;Inke Rietman;06-86934020;InkeRietman@dayrep.com;Gaffeldwarsstraat 84;Rotterdam;maandag 2 oktober 2017;Bezorgen;maandag 2 oktober 2017;18:28;Veggi;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 67,70;3e pizza gratis bij bezorgen;€ 0,00;€ 67,70
;;;;;;;;;;BBQ Cannibale;Large Pizza;Barbecue Saus;€ 4,95;4;Rode Ui, Honing Mosterdsaus, Kaasmix, Salami;€ 4,00;€ 51,80;;;;

