Mario bestellingen

Let op! De vermelde prijzen zijn de prijzen ten tijde van de bestelling

Winkelnaam;Klantnaam;TelefoonNr;Email;Adres;Woonplaats;Besteldatum;AfleverType;AfleverDatum;AfleverMoment;Product;PizzaBodem;PizzaSaus;Prijs;Aantal;Extra Ingrediënten;Prijs Extra Ingrediënten;Regelprijs;Totaalprijs;Gebruikte Coupon;Coupon Korting;Te Betalen

Den Haag Torenstraat;Mathilde Hussein;06-77794902;MathildeHussein@jourrapide.com;Hoofdweg 194;Eelde;woensdag 21 februari 2018;Afhalen;woensdag 21 februari 2018;19:54;0.5 liter Chaudfontaine;;;€ 1,50; 1;;;€ 1,50;€ 10,35;;€ 0,00;€ 10,35
;;;;;;;;;;Potato Wedges;;;€ 2,95; 1;;;€ 2,95;;;;
;;;;;;;;;;Potato Wedges;;;€ 2,95; 1;;;€ 2,95;;;;
;;;;;;;;;;Potato Wedges;;;€ 2,95; 1;;;€ 2,95;;;;

Eindhoven Tongelre;Li Webers;06-88381449;LiWebers@dayrep.com;Schultinghstraat 22;Eindhoven;woensdag 25 januari 2017;Bezorgen;woensdag 25 januari 2017;19:04;Americana;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 93,55;;€ 0,00;€ 93,55
;;;;;;;;;;Americana;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Supreme;Family XXL Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;;;;

Tilburg Laarstraat;Aran van Bavel;06-96252616;AranvanBavel@gustr.com;Leharstraat 86;Tilburg;zondag 16 juli 2017;Bezorgen;zondag 16 juli 2017;17:36;BBQ Mixed Grill;Family XXL Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 12,95;€ 20,90;;€ 0,00;€ 20,90
;;;;;;;;;;Hawaii;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Amsterdam Bos en Lommerweg;Shiela Viergever;06-38290333;ShielaViergever@superrito.com;Albert Cuypstraat 131;Amsterdam;zondag 5 februari 2017;Bezorgen;zondag 5 februari 2017;17:30;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;€ 74,60;;€ 0,00;€ 74,60
;;;;;;;;;;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Chicken Kebab;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;

Oud Beijerland;Barend van Haasteren;06-49052864;BarendvanHaasteren@gustr.com;Graaf van Egmondstraat 109;Oud-Beijerland;maandag 27 maart 2017;Afhalen;maandag 27 maart 2017;17:40;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;€ 31,80;;€ 0,00;€ 31,80

Roermond;Larisa Franzen;06-11439465;LarisaFranzen@teleworm.us;Wilhelminalaan 9;Roermond;dinsdag 21 augustus 2018;Afhalen;dinsdag 21 augustus 2018;16:05;Extravaganzza;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;€ 88,55;;€ 0,00;€ 88,55
;;;;;;;;;;Creamy Bacon;Italian Pizza;Creme Fraiche;€ 7,95;4;;€ 0,00;€ 35,80;;;;
;;;;;;;;;;Shoarma;Large Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Voorburg;Tieme Boekhout;06-94876310;TiemeBoekhout@gustr.com;Wilhelminaplantsoen 35;Bussum;dinsdag 27 juni 2017;Bezorgen;dinsdag 27 juni 2017;17:43;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;€ 35,85;;€ 0,00;€ 35,85
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;

Soest;Liron Sprengers;06-79241010;LironSprengers@teleworm.us;Zuidpromenade 69;Soest;zaterdag 2 juni 2018;Bezorgen;zaterdag 2 juni 2018;16:02;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Bergen op Zoom;Sigrid van Aken;06-80287857;SigridvanAken@fleckens.hu;Sintekrijnsputje 128;Halsteren;zaterdag 29 juli 2017;Afhalen;zaterdag 29 juli 2017;18:19;BBQ Chicken Hawaii;Medium Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 6,95;€ 6,95;3e pizza gratis bij bezorgen;€ 0,00;€ 6,95

Kampen;Koosje Gelens;06-28191742;KoosjeGelens@superrito.com;Bavinckstraat 55;Kampen;woensdag 3 april 2019;Afhalen;woensdag 3 april 2019;17:33;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 67,55;2e pizza gratis bij afhalen;€ 7,95;€ 59,60
;;;;;;;;;;Shoarma;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Funghi;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;BBQ Cannibale;Italian Pizza;Barbecue Saus;€ 4,95;4;Kip;€ 1,00;€ 27,80;;;;

Eindhoven Tongelre;Rian Kleeven;06-97286105;RianKleeven@cuvox.de;Meerbergsven 72;Eindhoven;donderdag 26 oktober 2017;Bezorgen;donderdag 26 oktober 2017;20:01;Chicken Kebab;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 15,90;;€ 0,00;€ 15,90

Zoetermeer;Romaisa Oosterbroek;06-20486770;RomaisaOosterbroek@gustr.com;Steeneikzoom 111;Zoetermeer;dinsdag 23 april 2019;Afhalen;dinsdag 23 april 2019;19:28;Perfect Pepperoni;Medium Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 9,90;€ 47,20;;€ 0,00;€ 47,20
;;;;;;;;;;Tricolore;Medium Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Perfect Pepperoni;Italian Pizza;Tomatensaus;€ 4,95;1;Rode Ui, Beenham, Kip, Champignons;€ 4,50;€ 10,45;;;;
;;;;;;;;;;Caprese;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Breda Graaf Hendrik III Plein;Rémi van der Eng;06-39201791;RemivanderEng@superrito.com;Aldeborgstraat 45;Breda;woensdag 21 maart 2018;Bezorgen;woensdag 21 maart 2018;19:54;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 63,70;;€ 0,00;€ 63,70
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;4;Honing Mosterdsaus, Tonijn;€ 2,00;€ 47,80;;;;

Roermond;Mansour Uijtdewilligen;06-47626032;MansourUijtdewilligen@fleckens.hu;Heidebaan 116;Roermond;maandag 8 oktober 2018;Afhalen;maandag 8 oktober 2018;18:57;Funghi;Large Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 17,90;€ 55,70;;€ 0,00;€ 55,70
;;;;;;;;;;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Venlo;Ko Pak;06-15855694;KoPak@superrito.com;Hogeschoorweg 132;Venlo;woensdag 9 januari 2019;Bezorgen;woensdag 9 januari 2019;19:02;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 8,95;€ 42,80;;€ 0,00;€ 42,80
;;;;;;;;;;Veggi;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;
;;;;;;;;;;Pollo Pomodore;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Heerhugowaard;Hassan Middelkoop;06-95625099;HassanMiddelkoop@gustr.com;Potvis 174;Heerhugowaard;donderdag 23 maart 2017;Afhalen;donderdag 23 maart 2017;17:22;Funghi;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;€ 25,85;2e pizza gratis bij afhalen;€ 7,95;€ 17,90
;;;;;;;;;;BBQ Mixed Grill;Medium Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 15,90;;;;

Nijmegen;Fabiola Volman;06-33119679;FabiolaVolman@armyspy.com;Jan van Galenstraat 187;Nijmegen;zondag 26 februari 2017;Afhalen;zondag 26 februari 2017;16:55;Hot & Spicy;Medium Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 27,80;€ 27,80;;€ 0,00;€ 27,80

Delft Papsouwselaan;Amos Burg;06-87467442;AmosBurg@gustr.com;Roland Holstlaan 195;Delft;zaterdag 23 december 2017;Bezorgen;zaterdag 23 december 2017;16:40;Pollo Pomodore;Family XXL Pizza;Tomatensaus;€ 8,95;1;Beenham, Kip;€ 2,50;€ 16,45;€ 38,35;25% korting op je bestelling;€ 9,59;€ 28,76
;;;;;;;;;;Salame Speciale;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Assen;Cheverny Lubberts;06-23330555;ChevernyLubberts@armyspy.com;Woerdes 23;Assen;zondag 9 april 2017;Afhalen;zondag 9 april 2017;19:18;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;€ 35,85;;€ 0,00;€ 35,85
;;;;;;;;;;BBQ Mixed Grill;Large Pizza;Barbecue Saus;€ 7,95;2;;€ 0,00;€ 23,90;;;;

Sittard;Demir Verhoek;06-67112963;DemirVerhoek@dayrep.com;Leliensingel 36;Geleen;woensdag 21 februari 2018;Afhalen;woensdag 21 februari 2018;16:17;Salame Speciale;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 32,85;3e pizza gratis bij bezorgen;€ 0,00;€ 32,85
;;;;;;;;;;Beenham;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Chicken Kebab;Family XXL Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 12,95;;;;

Hilversum;Nikky de Pijper;06-10801919;NikkydePijper@dayrep.com;Dalweg 148;Hilversum;woensdag 29 mei 2019;Afhalen;woensdag 29 mei 2019;19:23;Deluxe;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 32,85;;€ 0,00;€ 32,85
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 8,95;;;;

Waalwijk;Ingmar Beekers;06-86652705;IngmarBeekers@armyspy.com;Besoyensestraat 94;Waalwijk;vrijdag 19 juli 2019;Afhalen;vrijdag 19 juli 2019;17:47;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;€ 73,65;;€ 0,00;€ 73,65
;;;;;;;;;;Shoarma;Family XXL Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Margaritha;Family XXL Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 9,95;;;;
;;;;;;;;;;Creamy Bacon;Medium Cheesy Crust Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 19,90;;;;

Zaandam;Nicolle Broekman;06-91905884;NicolleBroekman@dayrep.com;Veenweg 181;Fochteloo;zaterdag 26 augustus 2017;Bezorgen;zaterdag 26 augustus 2017;20:47;Veggi;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;€ 92,55;;€ 0,00;€ 92,55
;;;;;;;;;;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 43,80;;;;

Breda Graaf Hendrik III Plein;Isaiah Klok;06-41282105;IsaiahKlok@gustr.com;Boschstraat 63;Breda;donderdag 28 september 2017;Bezorgen;donderdag 28 september 2017;20:34;Hot & Spicy;Italian Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 15,90;€ 15,90;3e pizza gratis bij bezorgen;€ 0,00;€ 15,90

Schiedam;Isolde van de Walle;06-65037692;IsoldevandeWalle@cuvox.de;Bart Verhallenplein 26;Schiedam;zaterdag 28 oktober 2017;Afhalen;zaterdag 28 oktober 2017;16:10;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;€ 28,85;25% korting op je bestelling;€ 7,21;€ 21,64
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;

Uden;Nafisa Tamboer;06-39941259;NafisaTamboer@cuvox.de;Veilingstraat 47;Uden;zaterdag 24 februari 2018;Afhalen;zaterdag 24 februari 2018;16:16;Tricolore;Italian Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 19,90;€ 19,90;25% korting op je bestelling;€ 4,98;€ 14,93

Hoogezand;Bryce Geleijnse;06-63044277;BryceGeleijnse@dayrep.com;Prinses Julianalaan 171;Rotterdam;woensdag 21 maart 2018;Bezorgen;woensdag 21 maart 2018;19:59;Veggi;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;€ 64,70;;€ 0,00;€ 64,70
;;;;;;;;;;Supreme;Large Pizza;Barbecue Saus;€ 7,95;4;;€ 0,00;€ 47,80;;;;
;;;;;;;;;;Caprese;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

Noordwijk;Abdurrahman Vluggen;06-33002739;AbdurrahmanVluggen@einrot.com;Offemweg 104;Noordwijk;zondag 4 februari 2018;Afhalen;zondag 4 februari 2018;18:08;BBQ Cannibale;Family XXL Pizza;Barbecue Saus;€ 4,95;2;Honing Mosterdsaus, Gehakt, Beenham, Kaasmix;€ 4,50;€ 28,90;€ 106,55;25% korting op je bestelling;€ 26,64;€ 79,91
;;;;;;;;;;Extravaganzza;Medium Cheesy Crust Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 19,90;;;;
;;;;;;;;;;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 43,80;;;;
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;1;;€ 0,00;€ 13,95;;;;

Utrecht Marnixlaan;Romme Loef;06-41914730;RommeLoef@rhyta.com;Stationsstraat 105;Utrecht;maandag 23 januari 2017;Bezorgen;maandag 23 januari 2017;16:46;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;€ 15,90;2e pizza gratis bij afhalen;€ 0,00;€ 15,90
;;;;;;;;;;Tonno;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;

IJmuiden;Hester Emmens;06-65789733;HesterEmmens@gustr.com;Achtmaalseweg 111;Zundert;woensdag 20 november 2019;Afhalen;woensdag 20 november 2019;20:16;Beenham;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;€ 15,90;3e pizza gratis bij bezorgen;€ 0,00;€ 15,90
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Zeist;Hananja van Grondelle;06-41725348;HananjavanGrondelle@fleckens.hu;De Genestetlaan 40;Zeist;donderdag 30 maart 2017;Afhalen;donderdag 30 maart 2017;19:21;Supreme;Large Pizza;Barbecue Saus;€ 7,95;2;Kaas, Groene Olijven, Champignons;€ 3,00;€ 29,90;€ 73,70;;€ 0,00;€ 73,70
;;;;;;;;;;Pollo Pomodore;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;4;;€ 0,00;€ 43,80;;;;

Berkel en Rodenrijs;Philippa van Meurs;06-37832862;PhilippavanMeurs@teleworm.us;Marshof 58;Berkel en Rodenrijs;vrijdag 21 juli 2017;Bezorgen;vrijdag 21 juli 2017;18:10;Caprese;Family XXL Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 19,90;€ 19,90;;€ 0,00;€ 19,90

Eindhoven Woensel;Sheldon Ceelen;06-91229177;SheldonCeelen@jourrapide.com;Tongelresestraat 54;Eindhoven;zondag 9 december 2018;Afhalen;zondag 9 december 2018;19:11;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;€ 9,95;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 9,95

Helmond;Danita Mourik;06-35454374;DanitaMourik@armyspy.com;Julianalaan 154;Helmond;zondag 31 maart 2019;Afhalen;zondag 31 maart 2019;17:22;Chicken Kebab;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 27,85;3e pizza gratis bij bezorgen;€ 0,00;€ 27,85
;;;;;;;;;;Chicken Supreme;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 7,95;;;;

Haarlem Zuid;Xynthia Lousberg;06-29347570;XynthiaLousberg@fleckens.hu;Terschellingpad 55;Haarlem;donderdag 30 mei 2019;Afhalen;donderdag 30 mei 2019;20:57;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 6,95;€ 55,75;;€ 0,00;€ 55,75
;;;;;;;;;;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Creamy Bacon;Family XXL Pizza;Creme Fraiche;€ 7,95;2;;€ 0,00;€ 25,90;;;;
;;;;;;;;;;Bacon Gorgonzola;Medium Cheesy Crust Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 10,95;;;;

Oosterhout;Frédérique Hagenaars;06-63006226;FrederiqueHagenaars@cuvox.de;Sluijtershof 34;Oosterhout;woensdag 24 juli 2019;Bezorgen;woensdag 24 juli 2019;17:09;Four Cheese;Medium Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 7,95;€ 46,75;;€ 0,00;€ 46,75
;;;;;;;;;;Pollo Pomodore;Medium Pizza;Tomatensaus;€ 8,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Hawaii;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Bacon Gorgonzola;Italian Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 9,95;;;;

Utrecht Rijnlaan;Jun Boontjes;06-92223516;JunBoontjes@cuvox.de;Zandweg 109;De Meern;maandag 25 maart 2019;Bezorgen;maandag 25 maart 2019;18:00;Caprese;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;€ 70,65;2e pizza gratis bij afhalen;€ 0,00;€ 70,65
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;
;;;;;;;;;;Chicken Supreme;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;
;;;;;;;;;;Beenham;Large Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 21,90;;;;

Arnhem;Jorge Wander;06-42875758;JorgeWander@einrot.com;Leidenweg 188;Arnhem;zaterdag 8 december 2018;Bezorgen;zaterdag 8 december 2018;20:05;Extravaganzza;Medium Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 15,90;€ 28,85;;€ 0,00;€ 28,85
;;;;;;;;;;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;;€ 0,00;€ 12,95;;;;

Scheveningen;Nanna Vaneker;06-62936914;NannaVaneker@armyspy.com;Wieldrechtpad 119;Arnhem;vrijdag 8 december 2017;Afhalen;vrijdag 8 december 2017;18:00;Funghi;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 5,95;;€ 0,00;€ 5,95

Amsterdam Aalsmeerweg;Storm Nieuwenhuijzen;06-81395929;StormNieuwenhuijzen@gustr.com;Aalbersestraat 74;Amsterdam;zondag 16 juni 2019;Afhalen;zondag 16 juni 2019;20:10;Chicken Supreme;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;€ 41,80;25% korting op je bestelling;€ 10,45;€ 31,35
;;;;;;;;;;Funghi;Italian Pizza;Tomatensaus;€ 4,95;2;Beenham, Beenham;€ 3,00;€ 17,90;;;;

Maassluis;Aaldert Roestenburg;06-47413511;AaldertRoestenburg@dayrep.com;Sparrendal 165;Maassluis;dinsdag 10 januari 2017;Bezorgen;dinsdag 10 januari 2017;16:27;Bacon Gorgonzola;Large Pizza;Tomatensaus;€ 8,95;1;Gehakt, Kaasmix;€ 2,50;€ 15,45;€ 103,10;;€ 0,00;€ 103,10
;;;;;;;;;;Extravaganzza;Family XXL Pizza;Tomatensaus;€ 7,95;4;;€ 0,00;€ 51,80;;;;
;;;;;;;;;;Hawaii;Family XXL Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 11,95;;;;
;;;;;;;;;;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Geleen;Pietje Driesen;06-16773793;PietjeDriesen@einrot.com;Rijksweg Noord 25;Sittard;zaterdag 5 mei 2018;Afhalen;zaterdag 5 mei 2018;20:25;Chicken Kebab;Italian Pizza;Tomatensaus;€ 7,95;2;;€ 0,00;€ 17,90;€ 55,70;;€ 0,00;€ 55,70
;;;;;;;;;;Hawaii;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;
;;;;;;;;;;Americana;Large Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 10,95;;;;
;;;;;;;;;;Salame Speciale;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 8,95;;;;

Dordrecht Bamendaweg;Mimi Smeele;06-52990636;MimiSmeele@cuvox.de;Remmerstein 22;Dordrecht;woensdag 12 december 2018;Afhalen;woensdag 12 december 2018;17:37;BBQ Chicken Hawaii;Medium Cheesy Crust Pizza;Barbecue Saus;€ 6,95;2;;€ 0,00;€ 17,90;€ 68,65;;€ 0,00;€ 68,65
;;;;;;;;;;Americana;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;;;;
;;;;;;;;;;BBQ Mixed Grill;Italian Pizza;Barbecue Saus;€ 7,95;2;Champignons;€ 1,00;€ 19,90;;;;
;;;;;;;;;;Hot & Spicy;Family XXL Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 23,90;;;;

Eindhoven Gestel;Valentijn Noordeloos;06-82004635;ValentijnNoordeloos@einrot.com;Zandbloem 198;Eindhoven;zondag 31 december 2017;Bezorgen;zondag 31 december 2017;19:05;Shoarma;Large Pizza;Tomatensaus;€ 7,95;1;;€ 0,00;€ 11,95;€ 11,95;;€ 0,00;€ 11,95

Ede;Marjory de Dreu;06-19539026;MarjorydeDreu@einrot.com;Pieter de Hooghstraat 174;Ede;woensdag 14 augustus 2019;Bezorgen;woensdag 14 augustus 2019;19:50;BBQ Mixed Grill;Medium Cheesy Crust Pizza;Barbecue Saus;€ 7,95;1;;€ 0,00;€ 9,95;€ 14,90;€ 2,- Korting op een bestelling vanaf € 25,-;€ 0,00;€ 14,90
;;;;;;;;;;Funghi;Medium Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 4,95;;;;

Velp;Ayaan Gijbels;06-25125593;AyaanGijbels@rhyta.com;Robert Baeldestraat 103;Rotterdam;maandag 25 november 2019;Afhalen;maandag 25 november 2019;18:44;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;2;;€ 0,00;€ 27,90;€ 65,70;;€ 0,00;€ 65,70
;;;;;;;;;;Margaritha;Medium Cheesy Crust Pizza;Tomatensaus;€ 4,95;2;;€ 0,00;€ 13,90;;;;
;;;;;;;;;;Perfect Pepperoni;Family XXL Pizza;Tomatensaus;€ 4,95;2;Kip, Rode Ui;€ 2,00;€ 23,90;;;;

Dongen;Marguerite Okkema;06-44580920;MargueriteOkkema@einrot.com;Oude Baan 98;Dongen;vrijdag 29 maart 2019;Afhalen;vrijdag 29 maart 2019;16:36;Margaritha;Italian Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 5,95;€ 61,75;;€ 0,00;€ 61,75
;;;;;;;;;;Tricolore;Family XXL Pizza;Creme Fraiche;€ 8,95;4;;€ 0,00;€ 55,80;;;;

Kampen;Lyndsey Olthoff;06-47116047;LyndseyOlthoff@superrito.com;Oudestraat 13;Kampen;vrijdag 10 mei 2019;Bezorgen;vrijdag 10 mei 2019;20:21;Beenham;Medium Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 13,90;€ 13,90;;€ 0,00;€ 13,90

Dordrecht Bamendaweg;Resul Verhappen;06-71551747;ResulVerhappen@armyspy.com;Kotterstraat 148;Dordrecht;woensdag 17 mei 2017;Bezorgen;woensdag 17 mei 2017;18:28;Beenham;Medium Pizza;Tomatensaus;€ 6,95;1;;€ 0,00;€ 6,95;€ 6,95;;€ 0,00;€ 6,95

Arnhem;Fadi Verpoort;06-25518172;FadiVerpoort@fleckens.hu;Van Borselenstraat 165;Arnhem;donderdag 21 september 2017;Bezorgen;donderdag 21 september 2017;As soon as possible.;BBQ Chicken Hawaii;Large Pizza;Barbecue Saus;€ 6,95;1;;€ 0,00;€ 10,95;€ 28,85;;€ 0,00;€ 28,85
;;;;;;;;;;Hot & Spicy;Medium Cheesy Crust Pizza;Tomatensaus;€ 6,95;2;;€ 0,00;€ 17,90;;;;

Hilversum;Spike Lafeber;06-79547964;SpikeLafeber@cuvox.de;Admiraal de Ruyterlaan 122;Hilversum;vrijdag 17 november 2017;Bezorgen;vrijdag 17 november 2017;19:00;BBQ Chicken Hawaii;Family XXL Pizza;Barbecue Saus;€ 6,95;4;;€ 0,00;€ 47,80;€ 88,55;25% korting op je bestelling;€ 22,14;€ 66,41
;;;;;;;;;;Beenham;Italian Pizza;Tomatensaus;€ 6,95;4;;€ 0,00;€ 31,80;;;;
;;;;;;;;;;Perfect Pepperoni;Large Pizza;Tomatensaus;€ 4,95;1;;€ 0,00;€ 8,95;;;;

